name,domain,address,type,id.jisc,id.ukprn,id.isni,id.ringgold,id.gokb,id.ncsu-olnd-uri,id.viaf,id.freebase-uri,id.lccn,id.dbpedia-uri,id.dnb-uri,id.juliet,id.doi,funder_group,membership_org
Western Washington University,,,Publisher,,,0000000121657413,,10671,http://www.lib.ncsu.edu/ld/onld/00000531,136956698,http://rdf.freebase.com/ns/m/01848s,n78011372,http://dbpedia.org/resource/Western_Washington_University,,,,,false
Westminster Theological Seminary,,,Publisher,,,0000000121728154,,10678,http://www.lib.ncsu.edu/ld/onld/00000218,165256602,http://rdf.freebase.com/ns/m/02275k,n85087198,http://dbpedia.org/resource/Westminster_Theological_Seminary,,,,,false
Weston A. Price Foundation,,,Publisher,,,,,10685,http://www.lib.ncsu.edu/ld/onld/00000846,298634307,http://rdf.freebase.com/ns/m/02xgky,no2013033057,http://dbpedia.org/resource/Weston_A._Price_Foundation,,,,,false
WGSN,,,Publisher,,,,,10691,http://www.lib.ncsu.edu/ld/onld/00000859,,http://rdf.freebase.com/ns/m/0bmkcf8,,,,,,,false
White Horse Public House,,,Publisher,,,,,10694,http://www.lib.ncsu.edu/ld/onld/00001198,152707569,,nb2009023416,,,,,,false
Whittier College School of Law,,,Publisher,,,,,10698,http://www.lib.ncsu.edu/ld/onld/00000366,263529457,http://rdf.freebase.com/ns/m/072m0_,n79138285,http://dbpedia.org/resource/Whittier_College_School_of_Law,,,,,false
WHO Distribution Sales,,,Publisher,,,,,10704,http://www.lib.ncsu.edu/ld/onld/00001407,,,,,,,,,false
Widener University School of Law,,,Publisher,,,0000000121112122,,10706,http://www.lib.ncsu.edu/ld/onld/00000228,144535656,http://rdf.freebase.com/ns/m/02q63fw,no93000094,http://dbpedia.org/resource/Widener_University_School_of_Law,,,,,false
Wiesner Publishing,,,Publisher,,,,,10713,http://www.lib.ncsu.edu/ld/onld/00000530,,,,,,,,,false
Wildlife Disease Association,,,Publisher,,,0000000121686118,,10715,http://www.lib.ncsu.edu/ld/onld/00000542,138970659,,n85807349,,,,,,false
Wildlife Information Network,,,Publisher,,,,,10720,http://www.lib.ncsu.edu/ld/onld/00001156,158077612,http://rdf.freebase.com/ns/m/0413shy,nr2002041479,,,,,,false
Wiley-Blackwell,,,Publisher,,,,,10725,http://www.lib.ncsu.edu/ld/onld/00000783,125715895,http://rdf.freebase.com/ns/m/0chqgp,n2008042594,http://dbpedia.org/resource/Wiley-Blackwell,,,,,false
American College of Legal Medicine,,,Publisher,,,0000000121850782,,1073,http://www.lib.ncsu.edu/ld/onld/00000566,151135706,,n83054828,,,,,,false
Williams & Wilkins,,,Publisher,,,,,10731,http://www.lib.ncsu.edu/ld/onld/00002060,263707732,,n50059688,,,,,,false
Winghald Books,,,Publisher,,,,,10735,http://www.lib.ncsu.edu/ld/onld/00001408,,,,,,,,,false
Winrock International,,,Publisher,,,0000000090234927,,10737,http://www.lib.ncsu.edu/ld/onld/00002269,131709657,,no2005051720,,,,,,false
Wisconsin Department of Natural Resources,,,Publisher,,,0000000115254976,,10742,http://www.lib.ncsu.edu/ld/onld/00001405,143729329,http://rdf.freebase.com/ns/m/0fp_cc,n80125911,http://dbpedia.org/resource/Wisconsin_Department_of_Natural_Resources,,,,,false
Wizārat al-Zirāʻah,,,Publisher,,,0000000121071770,,10749,http://www.lib.ncsu.edu/ld/onld/00000794,124276435,,n80079686,,,,,,false
Women's Press,,,Publisher,,,,,10754,http://www.lib.ncsu.edu/ld/onld/00002190,261536203,http://rdf.freebase.com/ns/m/05qhtvd,no2007127665,,,,,,false
Woodall Publishing Company,,,Publisher,,,0000000100837554,,10759,http://www.lib.ncsu.edu/ld/onld/00002191,150077551,,n78070099,,,,,,false
Woodhead Publishing,,,Publisher,,,,,10764,http://www.lib.ncsu.edu/ld/onld/00002192,303632185,http://rdf.freebase.com/ns/m/04zyxkf,,http://dbpedia.org/resource/Woodhead_Publishing,,,,,false
Woods & Poole Economics,,,Publisher,,,,,10769,http://www.lib.ncsu.edu/ld/onld/00001157,137294612,,n86829015,,,,,,false
Woods Hole Oceanographic Institution,,,Publisher,,,0000000405047510,,10773,http://www.lib.ncsu.edu/ld/onld/00002193,139421251,http://rdf.freebase.com/ns/m/0p_5v,n80044903,http://dbpedia.org/resource/Woods_Hole_Oceanographic_Institution,,,,,false
American College of Medical Physics,,,Publisher,,,0000000090096093,,1078,http://www.lib.ncsu.edu/ld/onld/00000331,265927545,,n94802939,,,,,,false
Wool Industries Research Association,,,Publisher,,,,,10780,http://www.lib.ncsu.edu/ld/onld/00002194,125759288,http://rdf.freebase.com/ns/m/0g9wlyg,no00018683,http://dbpedia.org/resource/Wool_Industries_Research_Association,,,,,false
World Association of Zoos & Aquariums,,,Publisher,,,0000000104136050,,10786,http://www.lib.ncsu.edu/ld/onld/00001491,155760723,http://rdf.freebase.com/ns/m/0h0bhb,nb2006018369,http://dbpedia.org/resource/World_Association_of_Zoos_and_Aquariums,,,,,false
World Bank Publications,,,Publisher,,,,,10793,http://www.lib.ncsu.edu/ld/onld/00000736,,,,http://dbpedia.org/resource/World_Bank_Publications,,,,,false
"World Book Encyclopedia, Inc.",,,Publisher,,,,,10796,http://www.lib.ncsu.edu/ld/onld/00001403,136015989,,n50081611,,,,,,false
World Health Organization,,,Publisher,,,0000000121633745,,10800,http://www.lib.ncsu.edu/ld/onld/00001877,135618969,http://rdf.freebase.com/ns/m/0840w,no2008160866,http://dbpedia.org/resource/World_Health_Organization,,,,,false
World Intellectual Property Organization,,,Publisher,,,,,10807,http://www.lib.ncsu.edu/ld/onld/00001381,137918658,http://rdf.freebase.com/ns/m/0834r,n79103364,http://dbpedia.org/resource/World_Intellectual_Property_Organization,,,,,false
World Landscape Architecture,,,Publisher,,,,,10813,http://www.lib.ncsu.edu/ld/onld/00001380,,,,,,,,,false
World Scientific,,,Publisher,,,,,10815,http://www.lib.ncsu.edu/ld/onld/00000206,172299912,http://rdf.freebase.com/ns/m/02rzgrb,n2012025663,http://dbpedia.org/resource/World_Scientific_Publishing_Co.,,,,,false
World Textile Publications,,,Publisher,,,0000000094944301,,10821,http://www.lib.ncsu.edu/ld/onld/00001277,139856956,,no96042071,,,,,,false
World Trade Organization,,,Publisher,,,0000000122962735,,10826,http://www.lib.ncsu.edu/ld/onld/00001876,149937768,http://rdf.freebase.com/ns/m/085h1,no94018277,http://dbpedia.org/resource/World_Trade_Organization,,,,,false
American College of Nurse-Midwives,,,Publisher,,,0000000121609155,,1083,http://www.lib.ncsu.edu/ld/onld/00000591,132509712,http://rdf.freebase.com/ns/m/0bwn_lt,n79051355,,,,,,false
World Wildlife Fund,,,Publisher,,,0000000109424772,,10833,http://www.lib.ncsu.edu/ld/onld/00002059,135632142,http://rdf.freebase.com/ns/m/05yp5gb,n80025815,http://dbpedia.org/resource/World_Wide_Fund_for_Nature,,,,,false
WT Cox,,,Publisher,,,,,10840,http://www.lib.ncsu.edu/ld/onld/00000734,,,,,,,,,false
Wyman & Sons,,,Publisher,,,,,10842,http://www.lib.ncsu.edu/ld/onld/00002058,144698412,,nr97016431,,,,,,false
Xrefer,,,Publisher,,,,,10846,http://www.lib.ncsu.edu/ld/onld/00001199,139749738,,n2002078860,,,,,,false
Yale Law School,,,Publisher,,,000000012109936X,,10850,http://www.lib.ncsu.edu/ld/onld/00000370,131901255,http://rdf.freebase.com/ns/m/02bq1j,n81047894,http://dbpedia.org/resource/Yale_Law_School,,,,,false
Yale University,,,Publisher,,,0000000123483322,,10857,http://www.lib.ncsu.edu/ld/onld/00000720,149131869,http://rdf.freebase.com/ns/m/08815,n79043367,http://dbpedia.org/resource/Yale_University,,,,,false
Yale University Library,,,Publisher,,,0000000122898075,,10864,http://www.lib.ncsu.edu/ld/onld/00000887,267137037,http://rdf.freebase.com/ns/m/0h0tw8,n80008747,http://dbpedia.org/resource/Yale_University_Library,,,,,false
Yale University Press,,,Publisher,,,0000000106792262,,10871,http://www.lib.ncsu.edu/ld/onld/00000044,121971897,http://rdf.freebase.com/ns/m/044x0w,n92085293,http://dbpedia.org/resource/Yale_University_Press,,,,,false
Yankee Publishing Incorporated,,,Publisher,,,000000009480187X,,10878,http://www.lib.ncsu.edu/ld/onld/00000878,139639997,,n86100371,,,,,,false
YBP Library Services,,,Publisher,,,0000000088167817,,10883,http://www.lib.ncsu.edu/ld/onld/00000738,128146370,,no96044483,,,,,,false
Year Book Medical Publishers,,,Publisher,,,,,10888,http://www.lib.ncsu.edu/ld/onld/00001897,265785499,,n83152886,,,,,,false
American College of Physicians,,,Publisher,,,0000000109435236,,1089,http://www.lib.ncsu.edu/ld/onld/00000092,139677960,http://rdf.freebase.com/ns/m/050rjs,n50060127,http://dbpedia.org/resource/American_College_of_Physicians,,,,,false
"YouWorkForThem, LLC",,,Publisher,,,0000000105153645,,10892,http://www.lib.ncsu.edu/ld/onld/00001165,157468988,,no2005121984,,,,,,false
Zakka Corp,,,Publisher,,,,,10897,http://www.lib.ncsu.edu/ld/onld/00001276,,,,,,,,,false
Zeitgeist Films,,,Publisher,,,,,10899,http://www.lib.ncsu.edu/ld/onld/00001215,131808897,http://rdf.freebase.com/ns/m/026f6l,nr98002655,http://dbpedia.org/resource/Zeitgeist_Films,,,,,false
Zhongguo ke xue yuan,,,Publisher,,,0000000119573309,,10905,http://www.lib.ncsu.edu/ld/onld/00002057,229969118,http://rdf.freebase.com/ns/m/0216st,n50072256,http://dbpedia.org/resource/Chinese_Academy_of_Sciences,,,,,false
Ziesing Books,,,Publisher,,,,,10912,http://www.lib.ncsu.edu/ld/onld/00001275,,,,http://dbpedia.org/resource/Mark_V._Ziesing,,,,,false
Ziff-Davis Publishing Company,,,Publisher,,,0000000096766449,,10915,http://www.lib.ncsu.edu/ld/onld/00001896,143046706,http://rdf.freebase.com/ns/m/02882_,n78049625,http://dbpedia.org/resource/Ziff_Davis,,,,,false
Zinio Systems,,,Publisher,,,,,10922,http://www.lib.ncsu.edu/ld/onld/00001274,,,,,,,,,false
Zoological Society of London,,,Publisher,,,0000000114980474,,10924,http://www.lib.ncsu.edu/ld/onld/00001871,126477741,http://rdf.freebase.com/ns/m/020ljd,n80044905,http://dbpedia.org/resource/Zoological_Society_of_London,,,,,false
Zoologisch-Botanische Gesellschaft in Österreich,,,Publisher,,,0000000106696246,,10931,http://www.lib.ncsu.edu/ld/onld/00001869,145446371,,n82206991,,,,,,false
Zoologisch-Botanische Gesellschaft in Wien,,,Publisher,,,,,10936,http://www.lib.ncsu.edu/ld/onld/00001870,168210509,,n81003414,,,,,,false
Zoologisches Staatsinstitut und Zoologisches Museum in Hamburg,,,Publisher,,,,,10940,http://www.lib.ncsu.edu/ld/onld/00001488,168770493,,no89010054,,,,,,false
American College of Surgeons,,,Publisher,,,0000000109400551,,1096,http://www.lib.ncsu.edu/ld/onld/00000284,121814777,http://rdf.freebase.com/ns/m/02q84zk,n79063969,http://dbpedia.org/resource/American_College_of_Surgeons,,,,,false
ABC Chemistry,,,Publisher,,,,,110,http://www.lib.ncsu.edu/ld/onld/00001748,,,,,,,,,false
American College of Tax Counsel,,,Publisher,,,0000000121704726,,1103,http://www.lib.ncsu.edu/ld/onld/00000369,265242299,,n83041430,,,,,,false
American College of Veterinary Internal Medicine,,,Publisher,,,0000000110133972,,1108,http://www.lib.ncsu.edu/ld/onld/00001779,141343818,,n86105352,,,,,,false
American College of Veterinary Opthalmologists,,,Publisher,,,0000000088289291,,1113,http://www.lib.ncsu.edu/ld/onld/00000932,128304990,,nr2003001236,,,,,,false
American College of Veterinary Pathologists,,,Publisher,,,0000000110917734,,1118,http://www.lib.ncsu.edu/ld/onld/00000535,261151390,http://rdf.freebase.com/ns/m/0g69h4r,n77003141,,,,,,false
ABC-CLIO,,,Publisher,,,0000000122991667,,112,http://www.lib.ncsu.edu/ld/onld/00000685,157201296,http://rdf.freebase.com/ns/m/027wq_2,n82158730,http://dbpedia.org/resource/ABC-CLIO,,,,,false
American College of Veterinary Surgeons,,,Publisher,,,0000000109462584,,1124,http://www.lib.ncsu.edu/ld/onld/00000918,156512927,http://rdf.freebase.com/ns/m/0m0q8v4,n78074914,http://dbpedia.org/resource/American_College_of_Veterinary_Surgeons,,,,,false
American College Personnel Association,,,Publisher,,,0000000105954522,,1131,http://www.lib.ncsu.edu/ld/onld/00000385,158824334,http://rdf.freebase.com/ns/m/02vl9rt,n50067424,http://dbpedia.org/resource/American_College_Personnel_Association,,,,,false
American Communication Association,,,Publisher,,,0000000102072380,,1138,http://www.lib.ncsu.edu/ld/onld/00000475,267633253,,no2001027951,,,,,,false
American Conference of Governmental Industrial Hygienists,,,Publisher,,,,,1143,http://www.lib.ncsu.edu/ld/onld/00001400,151231751,http://rdf.freebase.com/ns/m/01gybj,n79097356,http://dbpedia.org/resource/American_Conference_of_Governmental_Industrial_Hygienists,,,,,false
American Conservative,,,Publisher,,,,,1149,http://www.lib.ncsu.edu/ld/onld/00000411,173630796,http://rdf.freebase.com/ns/m/02lvz5,no2003089102,http://dbpedia.org/resource/The_American_Conservative,,,,,false
American Correctional Association,,,Publisher,,,0000000097847347,,1155,http://www.lib.ncsu.edu/ld/onld/00000096,144831071,http://rdf.freebase.com/ns/m/0d1v3,n50000701,http://dbpedia.org/resource/American_Correctional_Association,,,,,false
American Council of Learned Societies,,,Publisher,,,,,1162,http://www.lib.ncsu.edu/ld/onld/00001401,127405614,http://rdf.freebase.com/ns/m/06nvzg,n79095270,http://dbpedia.org/resource/American_Council_of_Learned_Societies,,,,,false
American Culture Association,,,Publisher,,,0000000110144559,,1168,http://www.lib.ncsu.edu/ld/onld/00000187,144701948,,n82029951,,,,,,false
American Dairy Science Association,,,Publisher,,,0000000110930154,,1173,http://www.lib.ncsu.edu/ld/onld/00000536,158770658,http://rdf.freebase.com/ns/m/02808f0,n79062732,http://dbpedia.org/resource/American_Dairy_Science_Association,,,,,false
American Diabetes Association,,,Publisher,,,0000000110336008,,1180,http://www.lib.ncsu.edu/ld/onld/00000323,270187756,http://rdf.freebase.com/ns/m/06rzq5,n80002499,http://dbpedia.org/resource/American_Diabetes_Association,,,,,false
American Economic Association,,,Publisher,,,0000000121811126,,1187,http://www.lib.ncsu.edu/ld/onld/00000230,148600662,http://rdf.freebase.com/ns/m/06y5l_,n80044605,http://dbpedia.org/resource/American_Economic_Association,,,,,false
AbeBooks,,,Publisher,,,,,119,http://www.lib.ncsu.edu/ld/onld/00000853,,http://rdf.freebase.com/ns/m/07qtd3,,http://dbpedia.org/resource/AbeBooks,,,,,false
American Educational Research Association,,,Publisher,,,000000010944591X,,1194,http://www.lib.ncsu.edu/ld/onld/00000524,148421925,http://rdf.freebase.com/ns/m/08ygvt,n79079610,http://dbpedia.org/resource/American_Educational_Research_Association,,,,,false
A & A Service,,,Publisher,,,,,12,http://www.lib.ncsu.edu/ld/onld/00000277,,,,,,,,,false
American Educational Trust,,,Publisher,,,0000000112921833,,1201,http://www.lib.ncsu.edu/ld/onld/00000155,268334073,http://rdf.freebase.com/ns/m/06zm3fj,n83223743,http://dbpedia.org/resource/American_Educational_Trust,,,,,false
American Enterprise Institute for Public Policy Research,,,Publisher,,,0000000107753337,,1208,http://www.lib.ncsu.edu/ld/onld/00000260,155166186,http://rdf.freebase.com/ns/m/0p8q4,n78083381,http://dbpedia.org/resource/American_Enterprise_Institute_for_Public_Policy_Research,,,,,false
American Entomological Society,,,Publisher,,,0000000106987625,,1215,http://www.lib.ncsu.edu/ld/onld/00000592,144288235,http://rdf.freebase.com/ns/m/08f9yn,n83206661,http://dbpedia.org/resource/American_Entomological_Society,,,,,false
American Epilepsy Society,,,Publisher,,,000000010671773X,,1222,http://www.lib.ncsu.edu/ld/onld/00000216,149440413,,n85010026,,,,,,false
American Farm Economic Association,,,Publisher,,,0000000110152320,,1227,http://www.lib.ncsu.edu/ld/onld/00000271,146460486,,n87946366,,,,,,false
Aberdeen University Press,,,Publisher,,,,,123,http://www.lib.ncsu.edu/ld/onld/00002055,158709911,http://rdf.freebase.com/ns/m/04tmm5x,nr00029917,http://dbpedia.org/resource/Aberdeen_University_Press,,,,,false
American Federation of Government Employees,,,Publisher,,,0000000107416517,,1232,http://www.lib.ncsu.edu/ld/onld/00000315,155772169,http://rdf.freebase.com/ns/m/02t5qr,n80115478,http://dbpedia.org/resource/American_Federation_of_Government_Employees,,,,,false
American Federation of Teachers,,,Publisher,,,000000011547862X,,1239,http://www.lib.ncsu.edu/ld/onld/00000508,155453411,http://rdf.freebase.com/ns/m/02t5xc,n80049720,http://dbpedia.org/resource/American_Federation_of_Teachers,,,,,false
American Fern Society,,,Publisher,,,0000000109412819,,1246,http://www.lib.ncsu.edu/ld/onld/00000439,128468228,http://rdf.freebase.com/ns/m/09rs6b2,n84004509,http://dbpedia.org/resource/American_Fern_Society,,,,,false
American Fisheries Societies Bookstore,,,Publisher,,,,,1253,http://www.lib.ncsu.edu/ld/onld/00001402,,,,,,,,,false
American Fisheries Society,,,Publisher,,,0000000121650086,,1255,http://www.lib.ncsu.edu/ld/onld/00000461,136521822,,n80090308,,,,,,false
American Folklife Center,,,Publisher,,,0000000109449216,,1260,http://www.lib.ncsu.edu/ld/onld/00000849,149747343,http://rdf.freebase.com/ns/m/0549q6,n80083600,http://dbpedia.org/resource/American_Folklife_Center,,,,,false
American Forces Information Service,,,Publisher,,,,,1267,http://www.lib.ncsu.edu/ld/onld/00000407,124331655,http://rdf.freebase.com/ns/m/05l9zg,n80064736,http://dbpedia.org/resource/American_Forces_Information_Service,,,,,false
American Forest & Paper Association,,,Publisher,,,0000000091871207,,1273,http://www.lib.ncsu.edu/ld/onld/00001856,134546896,http://rdf.freebase.com/ns/m/047pgtk,n94124058,http://dbpedia.org/resource/American_Forest_&_Paper_Association,,,,,false
American Forests,,,Publisher,,,,,1280,http://www.lib.ncsu.edu/ld/onld/00000093,145079538,http://rdf.freebase.com/ns/m/0d90cb,n92118787,http://dbpedia.org/resource/American_Forests,,,,,false
American Foundation for AIDS Research,,,Publisher,,,0000000094489927,,1286,http://www.lib.ncsu.edu/ld/onld/00000294,262433600,http://rdf.freebase.com/ns/m/0bg9xf,n87884833,http://dbpedia.org/resource/American_Foundation_for_AIDS_Research,,,,,false
Abingdon Press,,,Publisher,,,0000000094133648,,129,http://www.lib.ncsu.edu/ld/onld/00002056,138484018,http://rdf.freebase.com/ns/m/02q01tq,n88172306,http://dbpedia.org/resource/Abingdon_Press,,,,,false
American Foundation for the Blind,,,Publisher,,,0000000110179225,,1293,http://www.lib.ncsu.edu/ld/onld/00000090,153026298,http://rdf.freebase.com/ns/m/06fpk7,n79049313,http://dbpedia.org/resource/American_Foundation_for_the_Blind,,,,,false
American Genetic Association,,,Publisher,,,0000000109413491,,1300,http://www.lib.ncsu.edu/ld/onld/00000669,129633551,http://rdf.freebase.com/ns/m/04175lw,n87870911,http://dbpedia.org/resource/American_Genetic_Association,,,,,false
American Geographical Society of New York,,,Publisher,,,0000000122903268,,1307,http://www.lib.ncsu.edu/ld/onld/00000445,144192553,http://rdf.freebase.com/ns/m/05z9d7,n80057275,http://dbpedia.org/resource/American_Geographical_Society,,,,,false
American Geological Institute,,,Publisher,,,0000000121595734,,1314,http://www.lib.ncsu.edu/ld/onld/00000313,131986979,http://rdf.freebase.com/ns/m/027l2m2,n79026767,http://dbpedia.org/resource/American_Geological_Institute,,,,,false
